customer_id,destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,car,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
393331,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),1d,Female,31,Single,0,Associates degree,Arts Design Entertainment Sports & Media,$75000 - $87499,,never,less1,4~8,1~3,1~3,1,1,0,0,1,0
308136,Home,Alone,Sunny,30,6PM,Restaurant(20-50),1d,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,,less1,gt8,1~3,1~3,less1,1,0,0,1,0,0
249982,No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,,4~8,never,gt8,1~3,never,1,1,0,0,1,1
364486,No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,26,Single,0,Some college - no degree,Office & Administrative Support,$37500 - $49999,,4~8,4~8,4~8,4~8,less1,1,0,0,0,1,1
255825,Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,41,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$50000 - $62499,,never,1~3,1~3,1~3,less1,1,1,0,0,1,0
189276,Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Female,50plus,Single,0,Graduate degree (Masters or Doctorate),Unemployed,Less than $12500,,never,gt8,1~3,less1,less1,1,1,0,0,1,0
218761,Work,Alone,Snowy,30,7AM,Coffee House,1d,Male,26,Single,1,Some college - no degree,Sales & Related,Less than $12500,,never,never,never,1~3,never,1,0,0,1,0,0
251345,Home,Partner,Sunny,80,6PM,Coffee House,1d,Male,21,Unmarried partner,0,High School Graduate,Sales & Related,$37500 - $49999,,never,less1,4~8,4~8,less1,1,0,0,1,0,1
368640,Home,Alone,Snowy,30,10PM,Carry out & Take away,1d,Female,50plus,Single,1,Bachelors degree,Food Preparation & Serving Related,$12500 - $24999,,never,1~3,4~8,less1,less1,1,1,1,0,1,1
167594,No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),1d,Female,41,Married partner,1,Associates degree,Unemployed,$75000 - $87499,,never,less1,4~8,1~3,less1,1,1,0,0,1,0
141104,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,,never,1~3,1~3,1~3,less1,1,0,0,0,1,1
202596,Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Female,31,Single,0,Bachelors degree,Unemployed,$100000 or More,,never,4~8,gt8,4~8,less1,1,1,1,0,1,0
359556,No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2h,Female,50plus,Divorced,1,Graduate degree (Masters or Doctorate),Retired,$12500 - $24999,,1~3,4~8,4~8,4~8,less1,1,0,0,0,1,1
356816,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,21,Married partner,0,Bachelors degree,Management,$50000 - $62499,,never,never,4~8,4~8,1~3,1,1,0,0,1,1
458039,Home,Alone,Sunny,80,6PM,Carry out & Take away,2h,Male,50plus,Single,0,Bachelors degree,Management,$100000 or More,,1~3,4~8,4~8,1~3,less1,1,1,0,1,0,1
251936,Home,Alone,Sunny,55,10PM,Carry out & Take away,1d,Male,26,Single,0,Associates degree,Management,$37500 - $49999,,4~8,1~3,4~8,1~3,less1,1,1,1,0,1,0
278254,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,36,Married partner,1,Graduate degree (Masters or Doctorate),Arts Design Entertainment Sports & Media,$50000 - $62499,,4~8,gt8,4~8,4~8,1~3,1,1,0,0,1,0
221853,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,21,Single,0,Some college - no degree,Sales & Related,$12500 - $24999,,never,1~3,4~8,1~3,never,1,1,1,0,1,1
364071,Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,21,Married partner,1,Associates degree,Unemployed,$50000 - $62499,,never,1~3,1~3,1~3,less1,1,1,0,0,1,0
204756,Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Male,21,Single,0,High School Graduate,Student,$50000 - $62499,,never,1~3,gt8,4~8,never,1,0,0,1,0,1
218114,Home,Kid(s),Sunny,55,10PM,Restaurant(20-50),1d,Male,31,Married partner,1,Some college - no degree,Protective Service,$100000 or More,,1~3,less1,4~8,1~3,4~8,1,1,0,1,0,1
343235,No Urgent Place,Friend(s),Sunny,80,10AM,Restaurant(<20),1d,Female,50plus,Single,0,Bachelors degree,Installation Maintenance & Repair,$25000 - $37499,,never,4~8,4~8,gt8,less1,1,0,0,0,1,1
376257,No Urgent Place,Kid(s),Sunny,30,10PM,Restaurant(20-50),2h,Male,50plus,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,,less1,1~3,1~3,1~3,less1,1,0,0,0,1,1
142144,No Urgent Place,Friend(s),Sunny,80,10PM,Bar,1d,Female,26,Single,0,Bachelors degree,Office & Administrative Support,$12500 - $24999,,less1,less1,less1,less1,less1,1,1,0,0,1,1
341186,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,31,Married partner,1,Bachelors degree,Unemployed,$100000 or More,,never,4~8,4~8,4~8,less1,1,1,1,0,1,0
468033,No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),2h,Male,36,Married partner,0,Bachelors degree,Arts Design Entertainment Sports & Media,$100000 or More,,less1,1~3,4~8,1~3,1~3,1,0,0,0,1,0
193469,No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,31,Single,0,Associates degree,Arts Design Entertainment Sports & Media,$75000 - $87499,,never,less1,4~8,1~3,1~3,1,1,0,0,1,1
238030,No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,2h,Male,46,Married partner,1,Graduate degree (Masters or Doctorate),Management,$87500 - $99999,,less1,1~3,1~3,less1,1~3,1,1,0,0,1,1
395901,Home,Alone,Sunny,55,10PM,Carry out & Take away,1d,Female,26,Single,0,Bachelors degree,Personal Care & Service,$12500 - $24999,,never,,1~3,1~3,less1,1,1,1,0,1,0
352973,No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,36,Married partner,1,Graduate degree (Masters or Doctorate),Healthcare Practitioners & Technical,$87500 - $99999,,1~3,4~8,4~8,4~8,1~3,1,0,0,0,1,1
484064,Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,26,Married partner,0,Bachelors degree,Healthcare Practitioners & Technical,$100000 or More,,never,1~3,1~3,4~8,less1,1,0,0,0,1,0
311750,No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,21,Single,0,Some college - no degree,Computer & Mathematical,$25000 - $37499,,less1,1~3,1~3,1~3,less1,1,1,0,0,1,1
220930,Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,36,Married partner,0,Bachelors degree,Computer & Mathematical,$50000 - $62499,,less1,never,4~8,4~8,never,1,0,0,1,0,0
381767,No Urgent Place,Partner,Sunny,80,6PM,Bar,1d,Male,21,Unmarried partner,0,Some college - no degree,Student,$12500 - $24999,,4~8,1~3,4~8,4~8,1~3,1,1,0,0,1,1
462131,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,26,Single,0,Some college - no degree,Unemployed,$87500 - $99999,,never,1~3,4~8,less1,never,1,1,0,0,1,1
363126,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,36,Divorced,1,Bachelors degree,Sales & Related,$12500 - $24999,,never,less1,1~3,less1,never,1,1,0,0,1,0
401792,No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Female,26,Single,0,Bachelors degree,Unemployed,Less than $12500,,4~8,1~3,gt8,4~8,1~3,1,0,0,0,1,1
144808,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,50plus,Single,0,Bachelors degree,Computer & Mathematical,$75000 - $87499,,1~3,never,1~3,4~8,1~3,1,1,0,0,1,0
376604,No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,26,Unmarried partner,0,Some college - no degree,Sales & Related,$50000 - $62499,,1~3,4~8,gt8,1~3,1~3,1,1,0,0,1,1
218709,No Urgent Place,Friend(s),Snowy,30,10AM,Carry out & Take away,1d,Female,46,Married partner,0,Bachelors degree,Construction & Extraction,$12500 - $24999,,1~3,4~8,4~8,1~3,less1,1,1,0,0,1,1
359585,No Urgent Place,Friend(s),Rainy,55,10PM,Restaurant(20-50),2h,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,,1~3,1~3,1~3,less1,less1,1,1,0,0,1,0
348864,Work,Alone,Snowy,30,7AM,Bar,1d,Male,26,Single,0,Bachelors degree,Student,$12500 - $24999,,less1,gt8,gt8,gt8,less1,1,1,1,0,1,1
215669,No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Female,31,Unmarried partner,0,Bachelors degree,Legal,$100000 or More,,never,less1,less1,1~3,1~3,1,1,0,0,1,0
326283,No Urgent Place,Kid(s),Sunny,55,2PM,Coffee House,2h,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,,never,never,1~3,less1,never,1,1,0,0,1,0
489725,No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Male,21,Single,0,Bachelors degree,Management,$25000 - $37499,,4~8,never,4~8,gt8,1~3,1,1,0,0,1,1
166217,No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,2h,Female,41,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,,never,never,4~8,1~3,less1,1,1,0,0,1,1
328363,No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),1d,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,,never,gt8,4~8,gt8,1~3,1,1,0,0,1,1
227335,Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Male,31,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,,4~8,never,gt8,4~8,never,1,0,0,0,1,1
298032,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,31,Unmarried partner,1,Associates degree,Education&Training&Library,$50000 - $62499,,never,never,4~8,,never,1,1,0,0,1,1
485889,No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,2h,Male,50plus,Married partner,1,Bachelors degree,Retired,$87500 - $99999,,never,never,less1,1~3,less1,1,1,0,0,1,0
175083,Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,50plus,Single,0,Graduate degree (Masters or Doctorate),Education&Training&Library,$12500 - $24999,,never,never,4~8,4~8,less1,1,0,0,1,0,0
386782,No Urgent Place,Partner,Sunny,80,10AM,Coffee House,2h,Female,46,Married partner,0,Some college - no degree,Arts Design Entertainment Sports & Media,$25000 - $37499,,less1,4~8,1~3,1~3,less1,1,0,0,0,1,1
311277,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Male,31,Single,0,Bachelors degree,Education&Training&Library,$50000 - $62499,,never,never,1~3,1~3,1~3,1,1,0,1,0,0
346070,Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,,never,1~3,1~3,1~3,1~3,1,0,0,0,1,1
202072,No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Male,50plus,Single,0,Bachelors degree,Computer & Mathematical,$75000 - $87499,,1~3,never,1~3,4~8,1~3,1,0,0,0,1,1
306702,No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,,never,never,1~3,1~3,1~3,1,1,0,0,1,0
309466,No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Female,31,Married partner,1,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,,less1,4~8,4~8,1~3,never,1,0,0,0,1,0
242072,Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Female,41,Single,1,Associates degree,Sales & Related,$25000 - $37499,,less1,less1,4~8,4~8,1~3,1,0,0,1,0,1
137562,Home,Alone,Rainy,55,6PM,Bar,1d,Male,36,Single,0,Some college - no degree,Business & Financial,$37500 - $49999,,never,less1,gt8,gt8,never,1,1,1,0,1,1
307306,Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,36,Unmarried partner,1,Some college - no degree,Unemployed,$87500 - $99999,,1~3,less1,4~8,1~3,less1,1,1,0,0,1,1
485526,Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Male,below21,Unmarried partner,0,Some college - no degree,Student,$87500 - $99999,,never,1~3,1~3,1~3,less1,1,0,0,0,1,1
301755,No Urgent Place,Partner,Snowy,30,2PM,Coffee House,2h,Male,26,Married partner,0,Bachelors degree,Computer & Mathematical,$100000 or More,,4~8,,1~3,1~3,less1,1,1,0,0,1,1
418680,Home,Alone,Snowy,30,6PM,Coffee House,1d,Female,36,Unmarried partner,0,Associates degree,Unemployed,$75000 - $87499,,never,never,gt8,gt8,1~3,1,1,0,0,1,0
469924,No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,1d,Male,46,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$37500 - $49999,,never,gt8,1~3,4~8,less1,1,0,0,0,1,1
427613,No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,1d,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Transportation & Material Moving,$87500 - $99999,,less1,less1,less1,1~3,less1,1,1,0,0,1,0
235994,No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,36,Married partner,1,Some college - no degree,Construction & Extraction,$12500 - $24999,,never,1~3,1~3,less1,less1,1,0,0,0,1,1
398462,Home,Alone,Snowy,30,10PM,Coffee House,2h,Female,26,Single,0,Bachelors degree,Office & Administrative Support,$12500 - $24999,,less1,less1,less1,less1,less1,1,1,0,0,1,0
233929,Work,Alone,Sunny,55,7AM,Bar,1d,Female,26,Married partner,1,Bachelors degree,Architecture & Engineering,$37500 - $49999,,never,1~3,1~3,1~3,less1,1,1,1,0,1,0
149211,No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,50plus,Single,1,Bachelors degree,Legal,$25000 - $37499,,never,less1,4~8,1~3,less1,1,1,0,0,1,1
288680,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,,1~3,never,4~8,1~3,less1,1,1,0,0,1,1
405509,No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),1d,Female,36,Married partner,1,Bachelors degree,Education&Training&Library,$87500 - $99999,,less1,gt8,4~8,1~3,less1,1,1,0,0,1,0
145565,Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,21,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,,less1,4~8,4~8,4~8,4~8,1,0,0,1,0,1
233094,Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$50000 - $62499,,never,less1,1~3,1~3,never,1,0,0,1,0,0
415640,No Urgent Place,Kid(s),Sunny,80,10AM,Bar,2h,Male,31,Married partner,1,Graduate degree (Masters or Doctorate),Community & Social Services,$37500 - $49999,,never,never,less1,less1,never,1,1,0,0,1,0
304922,Home,Partner,Sunny,30,10PM,Restaurant(<20),2h,Female,below21,Unmarried partner,0,High School Graduate,Student,Less than $12500,,never,4~8,1~3,4~8,less1,1,1,0,1,0,1
392723,No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,21,Single,0,Some college - no degree,Student,$100000 or More,,less1,1~3,1~3,1~3,less1,1,0,0,0,1,1
455748,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,below21,Single,0,Bachelors degree,Student,$12500 - $24999,,gt8,1~3,less1,4~8,gt8,1,0,0,0,1,0
337629,Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Female,31,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$12500 - $24999,,never,1~3,less1,1~3,1~3,1,0,0,1,0,1
287390,No Urgent Place,Partner,Sunny,80,2PM,Restaurant(20-50),1d,Male,31,Unmarried partner,0,Bachelors degree,Sales & Related,$12500 - $24999,,never,less1,1~3,1~3,never,1,0,0,0,1,1
457580,Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Male,26,Unmarried partner,0,Some college - no degree,Unemployed,$12500 - $24999,,never,less1,1~3,4~8,less1,1,1,1,0,1,1
414486,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,26,Single,0,Some college - no degree,Unemployed,$87500 - $99999,,never,1~3,4~8,less1,never,1,1,0,0,1,1
370279,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,31,Married partner,1,Bachelors degree,Unemployed,$100000 or More,,never,4~8,4~8,4~8,less1,1,0,0,1,0,1
302423,No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,2h,Male,41,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$50000 - $62499,,never,1~3,1~3,1~3,less1,1,1,0,0,1,0
304836,No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,26,Single,0,Bachelors degree,Education&Training&Library,$25000 - $37499,,never,1~3,less1,1~3,less1,1,1,0,0,1,1
323689,Home,Alone,Sunny,30,6PM,Restaurant(20-50),1d,Female,50plus,Single,1,Some college - no degree,Unemployed,Less than $12500,,never,1~3,less1,1~3,less1,1,0,0,1,0,1
346926,No Urgent Place,Partner,Sunny,80,2PM,Restaurant(20-50),1d,Female,26,Married partner,0,Some college - no degree,Office & Administrative Support,$75000 - $87499,,never,never,1~3,4~8,less1,1,0,0,0,1,1
365113,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Male,26,Single,0,Bachelors degree,Sales & Related,$75000 - $87499,,never,never,1~3,4~8,1~3,1,0,0,0,1,1
188323,No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),2h,Female,41,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$62500 - $74999,,less1,less1,1~3,1~3,less1,1,0,0,0,1,0
226841,No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Female,50plus,Single,0,Bachelors degree,Installation Maintenance & Repair,$25000 - $37499,,never,4~8,4~8,gt8,less1,1,1,0,0,1,1
472958,Home,Alone,Sunny,80,6PM,Restaurant(20-50),1d,Female,50plus,Widowed,1,High School Graduate,Retired,$12500 - $24999,,never,never,4~8,1~3,,1,0,0,1,0,1
195511,Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,46,Married partner,1,Bachelors degree,Management,$100000 or More,,4~8,never,4~8,4~8,1~3,1,1,0,0,1,0
127463,Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,26,Single,0,High School Graduate,Unemployed,$37500 - $49999,,gt8,gt8,gt8,gt8,gt8,1,0,0,0,1,0
466397,Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,36,Married partner,1,Graduate degree (Masters or Doctorate),Business & Financial,$100000 or More,,never,4~8,1~3,4~8,1~3,1,1,1,0,1,1
386128,Work,Alone,Rainy,55,7AM,Bar,1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,,never,gt8,4~8,4~8,less1,1,1,1,0,1,0
257626,No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,41,Divorced,1,Some college - no degree,Protective Service,$25000 - $37499,,less1,less1,4~8,1~3,less1,1,0,0,0,1,1
450626,Home,Alone,Sunny,80,6PM,Restaurant(20-50),1d,Female,31,Single,0,Associates degree,Arts Design Entertainment Sports & Media,$75000 - $87499,,,less1,gt8,1~3,less1,1,0,0,1,0,0
324378,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Male,46,Married partner,1,Bachelors degree,Management,$100000 or More,,4~8,never,4~8,4~8,1~3,1,1,0,0,1,0
252772,No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$12500 - $24999,,less1,4~8,4~8,gt8,less1,1,1,0,0,1,1
437399,Home,Alone,Rainy,55,6PM,Bar,1d,Female,50plus,Single,1,Bachelors degree,Legal,$25000 - $37499,,never,less1,4~8,1~3,less1,1,1,1,0,1,0
303623,No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,50plus,Married partner,1,Some college - no degree,Retired,$87500 - $99999,,never,never,1~3,1~3,less1,1,1,0,0,1,1
323723,Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,26,Single,0,Associates degree,Unemployed,Less than $12500,,1~3,less1,4~8,less1,4~8,1,0,0,1,0,0
287895,Home,Alone,Snowy,30,10PM,Coffee House,2h,Female,36,Married partner,0,Bachelors degree,Unemployed,$25000 - $37499,,less1,1~3,4~8,4~8,4~8,1,1,0,0,1,0
282515,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Male,21,Single,0,Bachelors degree,Unemployed,$100000 or More,,4~8,less1,1~3,4~8,1~3,1,1,1,0,1,1
455359,Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,31,Married partner,1,Bachelors degree,Unemployed,$37500 - $49999,,less1,4~8,4~8,gt8,1~3,1,0,0,1,0,1
393740,Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,41,Single,0,High School Graduate,Installation Maintenance & Repair,$12500 - $24999,,less1,1~3,1~3,less1,never,1,0,0,0,1,1
410572,Work,Alone,Rainy,55,7AM,Bar,1d,Female,41,Single,1,Bachelors degree,Healthcare Support,$75000 - $87499,,less1,less1,1~3,1~3,less1,1,1,1,0,1,1
433953,Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Female,31,Single,0,Bachelors degree,Community & Social Services,$50000 - $62499,,4~8,1~3,1~3,1~3,less1,1,0,0,1,0,1
407085,Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,41,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$50000 - $62499,,never,1~3,1~3,1~3,less1,1,0,0,0,1,0
256717,Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Female,31,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$12500 - $24999,,never,1~3,less1,1~3,1~3,1,1,1,0,1,0
243730,No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),1d,Female,36,Married partner,1,Graduate degree (Masters or Doctorate),Healthcare Practitioners & Technical,$87500 - $99999,,less1,less1,1~3,4~8,less1,1,1,0,0,1,1
311764,No Urgent Place,Alone,Sunny,55,6PM,Coffee House,2h,Female,36,Married partner,1,Associates degree,Healthcare Practitioners & Technical,$75000 - $87499,,less1,never,4~8,1~3,less1,1,0,0,0,1,0
388522,No Urgent Place,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Female,31,Single,0,Bachelors degree,Unemployed,$100000 or More,,never,4~8,gt8,4~8,less1,1,0,0,0,1,0
281630,Work,Alone,Sunny,30,7AM,Bar,1d,Male,21,Single,0,Bachelors degree,Student,$25000 - $37499,,1~3,4~8,4~8,1~3,,1,1,0,1,0,0
398039,No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,26,Married partner,1,Some college - no degree,Unemployed,$37500 - $49999,,1~3,4~8,1~3,4~8,less1,1,1,0,0,1,1
406142,No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Male,41,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$25000 - $37499,,never,1~3,gt8,4~8,less1,1,1,0,0,1,1
261601,No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,2h,Female,41,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,,less1,1~3,1~3,4~8,less1,1,1,0,0,1,0
295281,Home,Alone,Sunny,55,6PM,Restaurant(20-50),2h,Female,41,Single,1,Associates degree,Sales & Related,$25000 - $37499,,less1,less1,4~8,4~8,1~3,1,1,0,0,1,0
157451,Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Male,26,Single,0,Bachelors degree,Unemployed,$62500 - $74999,,4~8,never,4~8,1~3,less1,1,1,1,0,1,0
424577,Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,26,Married partner,1,Bachelors degree,Architecture & Engineering,$37500 - $49999,,never,1~3,1~3,1~3,less1,1,0,0,1,0,1
